id,market,base,quote,granularity,start,o,h,l,c,v
3859,1,2,1,DAILY,"2019-04-12 00:00:00",5078.190000000000000000000000000000,5123.280000000000000000000000000000,5036.740000000000000000000000000000,5066.220000000000000000000000000000,4288.939598270000000000000000000000
3860,1,2,1,DAILY,"2019-04-11 00:00:00",5040.110000000000000000000000000000,5118.560000000000000000000000000000,4901.990000000000000000000000000000,5078.190000000000000000000000000000,9952.126363850000000000000000000000
3861,1,2,1,DAILY,"2019-04-10 00:00:00",5322.020000000000000000000000000000,5342.740000000000000000000000000000,4967.240000000000000000000000000000,5041.300000000000000000000000000000,16499.108319470000000000000000000000
3862,1,2,1,DAILY,"2019-04-09 00:00:00",5187.210000000000000000000000000000,5488.000000000000000000000000000000,5164.490000000000000000000000000000,5318.580000000000000000000000000000,16740.400126910000000000000000000000
3863,1,2,1,DAILY,"2019-04-08 00:00:00",5286.820000000000000000000000000000,5287.000000000000000000000000000000,5145.000000000000000000000000000000,5187.210000000000000000000000000000,9741.069589580000000000000000000000
3864,1,2,1,DAILY,"2019-04-07 00:00:00",5194.760000000000000000000000000000,5352.500000000000000000000000000000,5132.280000000000000000000000000000,5285.540000000000000000000000000000,15666.452761540000000000000000000000
3865,1,2,1,DAILY,"2019-04-06 00:00:00",5049.180000000000000000000000000000,5270.330000000000000000000000000000,5029.700000000000000000000000000000,5194.790000000000000000000000000000,10156.600903100000000000000000000000
3866,1,2,1,DAILY,"2019-04-05 00:00:00",5040.950000000000000000000000000000,5244.040000000000000000000000000000,4925.000000000000000000000000000000,5049.220000000000000000000000000000,12091.441294380000000000000000000000
3867,1,2,1,DAILY,"2019-04-04 00:00:00",4907.920000000000000000000000000000,5066.590000000000000000000000000000,4887.340000000000000000000000000000,5040.660000000000000000000000000000,11681.374303650000000000000000000000
3868,1,2,1,DAILY,"2019-04-03 00:00:00",4975.130000000000000000000000000000,5071.340000000000000000000000000000,4778.000000000000000000000000000000,4906.490000000000000000000000000000,16348.200123680000000000000000000000
3869,1,2,1,DAILY,"2019-04-02 00:00:00",4901.920000000000000000000000000000,5345.000000000000000000000000000000,4787.110000000000000000000000000000,4975.970000000000000000000000000000,39435.726506440000000000000000000000
3870,1,2,1,DAILY,"2019-04-01 00:00:00",4137.010000000000000000000000000000,5121.000000000000000000000000000000,4132.020000000000000000000000000000,4901.930000000000000000000000000000,38406.932116320000000000000000000000
3871,1,2,1,DAILY,"2019-03-31 00:00:00",4095.000000000000000000000000000000,4149.500000000000000000000000000000,4051.530000000000000000000000000000,4137.000000000000000000000000000000,7951.264927070000000000000000000000
3872,1,2,1,DAILY,"2019-03-30 00:00:00",4094.140000000000000000000000000000,4103.000000000000000000000000000000,4077.010000000000000000000000000000,4094.990000000000000000000000000000,3140.837013060000000000000000000000
3873,1,2,1,DAILY,"2019-03-29 00:00:00",4091.010000000000000000000000000000,4131.870000000000000000000000000000,4042.510000000000000000000000000000,4094.140000000000000000000000000000,5262.213446910000000000000000000000
3874,1,2,1,DAILY,"2019-03-28 00:00:00",4011.980000000000000000000000000000,4101.500000000000000000000000000000,4007.780000000000000000000000000000,4091.010000000000000000000000000000,9955.468576670000000000000000000000
3875,1,2,1,DAILY,"2019-03-27 00:00:00",4026.540000000000000000000000000000,4026.540000000000000000000000000000,3994.000000000000000000000000000000,4011.170000000000000000000000000000,4867.338304660000000000000000000000
3876,1,2,1,DAILY,"2019-03-26 00:00:00",3922.410000000000000000000000000000,4035.800000000000000000000000000000,3914.900000000000000000000000000000,4026.530000000000000000000000000000,6852.410067940000000000000000000000
3877,1,2,1,DAILY,"2019-03-25 00:00:00",3907.540000000000000000000000000000,3923.900000000000000000000000000000,3880.640000000000000000000000000000,3921.450000000000000000000000000000,4279.073610490000000000000000000000
3878,1,2,1,DAILY,"2019-03-24 00:00:00",3969.520000000000000000000000000000,3976.470000000000000000000000000000,3858.000000000000000000000000000000,3907.530000000000000000000000000000,6471.856620290000000000000000000000
3879,1,2,1,DAILY,"2019-03-23 00:00:00",3982.450000000000000000000000000000,3982.450000000000000000000000000000,3946.000000000000000000000000000000,3969.520000000000000000000000000000,2699.830014030000000000000000000000
3880,1,2,1,DAILY,"2019-03-22 00:00:00",3983.770000000000000000000000000000,3997.010000000000000000000000000000,3960.250000000000000000000000000000,3983.430000000000000000000000000000,4145.339978220000000000000000000000
3881,1,2,1,DAILY,"2019-03-21 00:00:00",3972.760000000000000000000000000000,3998.010000000000000000000000000000,3961.700000000000000000000000000000,3983.780000000000000000000000000000,5137.207463870000000000000000000000
3882,1,2,1,DAILY,"2019-03-20 00:00:00",4032.680000000000000000000000000000,4056.330000000000000000000000000000,3915.140000000000000000000000000000,3972.760000000000000000000000000000,9362.011276860000000000000000000000
3883,1,2,1,DAILY,"2019-03-19 00:00:00",4000.850000000000000000000000000000,4044.820000000000000000000000000000,3965.430000000000000000000000000000,4031.850000000000000000000000000000,7321.392906720000000000000000000000
3884,1,2,1,DAILY,"2019-03-18 00:00:00",3969.680000000000000000000000000000,4009.610000000000000000000000000000,3952.080000000000000000000000000000,4000.850000000000000000000000000000,5889.025699890000000000000000000000
3885,1,2,1,DAILY,"2019-03-17 00:00:00",3967.010000000000000000000000000000,4015.700000000000000000000000000000,3937.690000000000000000000000000000,3970.500000000000000000000000000000,5613.646373410000000000000000000000
3886,1,2,1,DAILY,"2019-03-16 00:00:00",3990.000000000000000000000000000000,3991.000000000000000000000000000000,3936.300000000000000000000000000000,3967.010000000000000000000000000000,3579.866435430000000000000000000000
3887,1,2,1,DAILY,"2019-03-15 00:00:00",3902.800000000000000000000000000000,4037.470000000000000000000000000000,3900.890000000000000000000000000000,3990.000000000000000000000000000000,6801.895338170000000000000000000000
3888,1,2,1,DAILY,"2019-03-14 00:00:00",3853.950000000000000000000000000000,3910.000000000000000000000000000000,3846.790000000000000000000000000000,3902.800000000000000000000000000000,6794.313898550000000000000000000000
3889,1,2,1,DAILY,"2019-03-13 00:00:00",3851.020000000000000000000000000000,3900.000000000000000000000000000000,3779.280000000000000000000000000000,3853.950000000000000000000000000000,7895.188154980000000000000000000000
3890,1,2,1,DAILY,"2019-03-12 00:00:00",3860.000000000000000000000000000000,3871.020000000000000000000000000000,3827.500000000000000000000000000000,3851.020000000000000000000000000000,5689.696222470000000000000000000000
3891,1,2,1,DAILY,"2019-03-11 00:00:00",3849.670000000000000000000000000000,3875.330000000000000000000000000000,3796.710000000000000000000000000000,3860.000000000000000000000000000000,6921.172849560000000000000000000000
3892,1,2,1,DAILY,"2019-03-10 00:00:00",3900.930000000000000000000000000000,3911.830000000000000000000000000000,3817.010000000000000000000000000000,3849.680000000000000000000000000000,6170.465135600000000000000000000000
3893,1,2,1,DAILY,"2019-03-09 00:00:00",3917.000000000000000000000000000000,3917.000000000000000000000000000000,3867.840000000000000000000000000000,3900.920000000000000000000000000000,3602.233138780000000000000000000000
3894,1,2,1,DAILY,"2019-03-08 00:00:00",3842.620000000000000000000000000000,3947.330000000000000000000000000000,3834.590000000000000000000000000000,3917.000000000000000000000000000000,5821.056375350000000000000000000000
3895,1,2,1,DAILY,"2019-03-07 00:00:00",3857.040000000000000000000000000000,3910.880000000000000000000000000000,3771.000000000000000000000000000000,3843.120000000000000000000000000000,8988.383431080000000000000000000000
3896,1,2,1,DAILY,"2019-03-06 00:00:00",3851.890000000000000000000000000000,3891.000000000000000000000000000000,3830.790000000000000000000000000000,3857.050000000000000000000000000000,7308.015746510000000000000000000000
3897,1,2,1,DAILY,"2019-03-05 00:00:00",3844.590000000000000000000000000000,3894.700000000000000000000000000000,3812.000000000000000000000000000000,3851.890000000000000000000000000000,6911.185728990000000000000000000000
3898,1,2,1,DAILY,"2019-03-04 00:00:00",3700.020000000000000000000000000000,3876.650000000000000000000000000000,3692.360000000000000000000000000000,3844.590000000000000000000000000000,9534.919119050000000000000000000000
3899,1,2,1,DAILY,"2019-03-03 00:00:00",3786.930000000000000000000000000000,3804.990000000000000000000000000000,3672.390000000000000000000000000000,3700.720000000000000000000000000000,8335.768724270000000000000000000000
3900,1,2,1,DAILY,"2019-03-02 00:00:00",3809.700000000000000000000000000000,3815.480000000000000000000000000000,3763.620000000000000000000000000000,3786.930000000000000000000000000000,4100.676733930000000000000000000000
3901,1,2,1,DAILY,"2019-03-01 00:00:00",3806.170000000000000000000000000000,3818.080000000000000000000000000000,3763.000000000000000000000000000000,3809.700000000000000000000000000000,3720.644707620000000000000000000000
3902,1,2,1,DAILY,"2019-02-28 00:00:00",3792.140000000000000000000000000000,3843.000000000000000000000000000000,3791.310000000000000000000000000000,3806.170000000000000000000000000000,6816.698972420000000000000000000000
3903,1,2,1,DAILY,"2019-02-27 00:00:00",3800.350000000000000000000000000000,3910.000000000000000000000000000000,3754.370000000000000000000000000000,3792.140000000000000000000000000000,9852.472699690000000000000000000000
3904,1,2,1,DAILY,"2019-02-26 00:00:00",3799.490000000000000000000000000000,3823.130000000000000000000000000000,3655.000000000000000000000000000000,3799.910000000000000000000000000000,8297.569064150000000000000000000000
3905,1,2,1,DAILY,"2019-02-25 00:00:00",3818.780000000000000000000000000000,3826.370000000000000000000000000000,3763.710000000000000000000000000000,3799.480000000000000000000000000000,6520.298729310000000000000000000000
3906,1,2,1,DAILY,"2019-02-24 00:00:00",3734.230000000000000000000000000000,3860.000000000000000000000000000000,3731.090000000000000000000000000000,3818.790000000000000000000000000000,11164.081731950000000000000000000000
3907,1,2,1,DAILY,"2019-02-23 00:00:00",4110.000000000000000000000000000000,4188.790000000000000000000000000000,3712.840000000000000000000000000000,3734.220000000000000000000000000000,17002.167455010000000000000000000000
3908,1,2,1,DAILY,"2019-02-22 00:00:00",3942.020000000000000000000000000000,4156.100000000000000000000000000000,3911.300000000000000000000000000000,4110.000000000000000000000000000000,10844.797462850000000000000000000000
3909,1,2,1,DAILY,"2019-02-21 00:00:00",3897.710000000000000000000000000000,3956.430000000000000000000000000000,3886.150000000000000000000000000000,3942.020000000000000000000000000000,7667.218173780000000000000000000000
3910,1,2,1,DAILY,"2019-02-20 00:00:00",3939.000000000000000000000000000000,3988.000000000000000000000000000000,3869.450000000000000000000000000000,3897.710000000000000000000000000000,8806.932723540000000000000000000000
3911,1,2,1,DAILY,"2019-02-19 00:00:00",3888.370000000000000000000000000000,3967.190000000000000000000000000000,3867.130000000000000000000000000000,3938.990000000000000000000000000000,8929.272152500000000000000000000000
3912,1,2,1,DAILY,"2019-02-18 00:00:00",3867.000000000000000000000000000000,3969.540000000000000000000000000000,3841.540000000000000000000000000000,3888.010000000000000000000000000000,14845.226587790000000000000000000000
3913,1,2,1,DAILY,"2019-02-17 00:00:00",3625.080000000000000000000000000000,3917.000000000000000000000000000000,3616.180000000000000000000000000000,3867.000000000000000000000000000000,16895.184062740000000000000000000000
3914,1,2,1,DAILY,"2019-02-16 00:00:00",3582.370000000000000000000000000000,3675.000000000000000000000000000000,3557.430000000000000000000000000000,3625.080000000000000000000000000000,6402.792900000000000000000000000000
3915,1,2,1,DAILY,"2019-02-15 00:00:00",3566.590000000000000000000000000000,3607.360000000000000000000000000000,3565.500000000000000000000000000000,3582.370000000000000000000000000000,4351.617483430000000000000000000000
3916,1,2,1,DAILY,"2019-02-14 00:00:00",3561.490000000000000000000000000000,3620.220000000000000000000000000000,3545.890000000000000000000000000000,3566.590000000000000000000000000000,7447.043126870000000000000000000000
3917,1,2,1,DAILY,"2019-02-13 00:00:00",3576.690000000000000000000000000000,3589.000000000000000000000000000000,3535.100000000000000000000000000000,3561.500000000000000000000000000000,6197.235507510000000000000000000000
3918,1,2,1,DAILY,"2019-02-12 00:00:00",3588.060000000000000000000000000000,3627.990000000000000000000000000000,3562.980000000000000000000000000000,3576.680000000000000000000000000000,7024.942203530000000000000000000000
3919,1,2,1,DAILY,"2019-02-11 00:00:00",3590.360000000000000000000000000000,3618.770000000000000000000000000000,3550.000000000000000000000000000000,3588.060000000000000000000000000000,8347.136113850000000000000000000000
3920,1,2,1,DAILY,"2019-02-10 00:00:00",3648.850000000000000000000000000000,3652.000000000000000000000000000000,3579.380000000000000000000000000000,3590.360000000000000000000000000000,8819.261482620000000000000000000000
3921,1,2,1,DAILY,"2019-02-09 00:00:00",3623.730000000000000000000000000000,3654.280000000000000000000000000000,3578.590000000000000000000000000000,3648.840000000000000000000000000000,5364.529480650000000000000000000000
3922,1,2,1,DAILY,"2019-02-08 00:00:00",3622.000000000000000000000000000000,3644.080000000000000000000000000000,3597.000000000000000000000000000000,3623.730000000000000000000000000000,5155.457439680000000000000000000000
3923,1,2,1,DAILY,"2019-02-07 00:00:00",3358.990000000000000000000000000000,3711.000000000000000000000000000000,3344.000000000000000000000000000000,3621.990000000000000000000000000000,17649.475980210000000000000000000000
3924,1,2,1,DAILY,"2019-02-06 00:00:00",3366.010000000000000000000000000000,3383.140000000000000000000000000000,3352.010000000000000000000000000000,3359.000000000000000000000000000000,8613.799126750000000000000000000000
3925,1,2,1,DAILY,"2019-02-05 00:00:00",3428.410000000000000000000000000000,3441.000000000000000000000000000000,3340.800000000000000000000000000000,3367.360000000000000000000000000000,9820.672191280000000000000000000000
3926,1,2,1,DAILY,"2019-02-04 00:00:00",3409.570000000000000000000000000000,3429.460000000000000000000000000000,3400.000000000000000000000000000000,3428.400000000000000000000000000000,6385.435772430000000000000000000000
3927,1,2,1,DAILY,"2019-02-03 00:00:00",3415.690000000000000000000000000000,3435.000000000000000000000000000000,3395.100000000000000000000000000000,3409.570000000000000000000000000000,6032.818952840000000000000000000000
3928,1,2,1,DAILY,"2019-02-02 00:00:00",3468.430000000000000000000000000000,3471.760000000000000000000000000000,3386.450000000000000000000000000000,3414.780000000000000000000000000000,4606.568914090000000000000000000000
3929,1,2,1,DAILY,"2019-02-01 00:00:00",3437.500000000000000000000000000000,3483.250000000000000000000000000000,3414.490000000000000000000000000000,3468.430000000000000000000000000000,3967.923508550000000000000000000000
3930,1,2,1,DAILY,"2019-01-31 00:00:00",3411.500000000000000000000000000000,3458.260000000000000000000000000000,3369.620000000000000000000000000000,3437.500000000000000000000000000000,8806.601710780000000000000000000000
3931,1,2,1,DAILY,"2019-01-30 00:00:00",3437.550000000000000000000000000000,3473.400000000000000000000000000000,3396.740000000000000000000000000000,3411.500000000000000000000000000000,7405.396149640000000000000000000000
3932,1,2,1,DAILY,"2019-01-29 00:00:00",3395.740000000000000000000000000000,3459.410000000000000000000000000000,3372.970000000000000000000000000000,3437.550000000000000000000000000000,8513.958811850000000000000000000000
3933,1,2,1,DAILY,"2019-01-28 00:00:00",3429.950000000000000000000000000000,3438.400000000000000000000000000000,3337.870000000000000000000000000000,3397.420000000000000000000000000000,8709.697301390000000000000000000000
3934,1,2,1,DAILY,"2019-01-27 00:00:00",3531.020000000000000000000000000000,3535.920000000000000000000000000000,3374.010000000000000000000000000000,3429.950000000000000000000000000000,13775.654420830000000000000000000000
3935,1,2,1,DAILY,"2019-01-26 00:00:00",3556.070000000000000000000000000000,3562.900000000000000000000000000000,3470.140000000000000000000000000000,3531.020000000000000000000000000000,4286.508989610000000000000000000000
3936,1,2,1,DAILY,"2019-01-25 00:00:00",3562.170000000000000000000000000000,3657.760000000000000000000000000000,3540.000000000000000000000000000000,3556.070000000000000000000000000000,5602.740546120000000000000000000000
3937,1,2,1,DAILY,"2019-01-24 00:00:00",3568.970000000000000000000000000000,3578.790000000000000000000000000000,3510.010000000000000000000000000000,3562.170000000000000000000000000000,6834.071152590000000000000000000000
3938,1,2,1,DAILY,"2019-01-23 00:00:00",3553.010000000000000000000000000000,3595.830000000000000000000000000000,3530.100000000000000000000000000000,3568.970000000000000000000000000000,5827.072037470000000000000000000000
3939,1,2,1,DAILY,"2019-01-22 00:00:00",3577.040000000000000000000000000000,3614.470000000000000000000000000000,3523.640000000000000000000000000000,3553.010000000000000000000000000000,8205.656304910000000000000000000000
3940,1,2,1,DAILY,"2019-01-21 00:00:00",3531.750000000000000000000000000000,3611.500000000000000000000000000000,3425.000000000000000000000000000000,3577.030000000000000000000000000000,9658.632207050000000000000000000000
3941,1,2,1,DAILY,"2019-01-20 00:00:00",3537.560000000000000000000000000000,3568.950000000000000000000000000000,3487.370000000000000000000000000000,3531.760000000000000000000000000000,6493.832657760000000000000000000000
3942,1,2,1,DAILY,"2019-01-19 00:00:00",3683.500000000000000000000000000000,3703.390000000000000000000000000000,3481.010000000000000000000000000000,3536.190000000000000000000000000000,7430.519597270000000000000000000000
3943,1,2,1,DAILY,"2019-01-18 00:00:00",3607.850000000000000000000000000000,3765.900000000000000000000000000000,3604.900000000000000000000000000000,3682.650000000000000000000000000000,6068.646205320000000000000000000000
3944,1,2,1,DAILY,"2019-01-17 00:00:00",3640.640000000000000000000000000000,3643.690000000000000000000000000000,3580.160000000000000000000000000000,3607.850000000000000000000000000000,5977.236993380000000000000000000000
3945,1,2,1,DAILY,"2019-01-16 00:00:00",3609.710000000000000000000000000000,3657.000000000000000000000000000000,3541.000000000000000000000000000000,3640.650000000000000000000000000000,8924.864667170000000000000000000000
3946,1,2,1,DAILY,"2019-01-15 00:00:00",3580.190000000000000000000000000000,3666.730000000000000000000000000000,3572.520000000000000000000000000000,3609.710000000000000000000000000000,8894.459812440000000000000000000000
3947,1,2,1,DAILY,"2019-01-14 00:00:00",3664.180000000000000000000000000000,3684.380000000000000000000000000000,3538.630000000000000000000000000000,3580.760000000000000000000000000000,10894.514874510000000000000000000000
3948,1,2,1,DAILY,"2019-01-13 00:00:00",3514.240000000000000000000000000000,3711.110000000000000000000000000000,3509.240000000000000000000000000000,3664.190000000000000000000000000000,11241.436797480000000000000000000000
3949,1,2,1,DAILY,"2019-01-12 00:00:00",3619.380000000000000000000000000000,3641.860000000000000000000000000000,3481.540000000000000000000000000000,3514.240000000000000000000000000000,8288.700748020000000000000000000000
3950,1,2,1,DAILY,"2019-01-11 00:00:00",3634.730000000000000000000000000000,3649.180000000000000000000000000000,3557.290000000000000000000000000000,3619.410000000000000000000000000000,5793.599037480000000000000000000000
3951,1,2,1,DAILY,"2019-01-10 00:00:00",3626.120000000000000000000000000000,3699.990000000000000000000000000000,3576.000000000000000000000000000000,3635.690000000000000000000000000000,14489.688668050000000000000000000000
3952,1,2,1,DAILY,"2019-01-09 00:00:00",4004.130000000000000000000000000000,4035.210000000000000000000000000000,3560.000000000000000000000000000000,3626.120000000000000000000000000000,21869.183802170000000000000000000000
3953,1,2,1,DAILY,"2019-01-08 00:00:00",3993.850000000000000000000000000000,4042.200000000000000000000000000000,3962.120000000000000000000000000000,4004.120000000000000000000000000000,10704.128105830000000000000000000000
3954,1,2,1,DAILY,"2019-01-07 00:00:00",4005.970000000000000000000000000000,4114.800000000000000000000000000000,3943.360000000000000000000000000000,3993.860000000000000000000000000000,13959.396453830000000000000000000000
3955,1,2,1,DAILY,"2019-01-06 00:00:00",4040.980000000000000000000000000000,4070.000000000000000000000000000000,3968.790000000000000000000000000000,4006.010000000000000000000000000000,9973.665384810000000000000000000000
3956,1,2,1,DAILY,"2019-01-05 00:00:00",3799.990000000000000000000000000000,4088.000000000000000000000000000000,3756.010000000000000000000000000000,4040.990000000000000000000000000000,10057.453673180000000000000000000000
3957,1,2,1,DAILY,"2019-01-04 00:00:00",3820.820000000000000000000000000000,3874.120000000000000000000000000000,3775.000000000000000000000000000000,3798.620000000000000000000000000000,6451.007750010000000000000000000000
3958,1,2,1,DAILY,"2019-01-03 00:00:00",3787.570000000000000000000000000000,3849.000000000000000000000000000000,3730.000000000000000000000000000000,3820.820000000000000000000000000000,9225.150500400000000000000000000000
3959,1,2,1,DAILY,"2019-01-02 00:00:00",3890.800000000000000000000000000000,3893.800000000000000000000000000000,3758.070000000000000000000000000000,3787.570000000000000000000000000000,9327.647088950000000000000000000000
3960,1,2,1,DAILY,"2019-01-01 00:00:00",3826.100000000000000000000000000000,3916.570000000000000000000000000000,3770.070000000000000000000000000000,3890.790000000000000000000000000000,9982.470845770000000000000000000000
3961,1,2,1,DAILY,"2019-12-31 00:00:00",7165.720000000000000000000000000000,7238.140000000000000000000000000000,7136.050000000000000000000000000000,7174.330000000000000000000000000000,3350.630048880000000000000000000000
3962,1,2,1,DAILY,"2019-12-30 00:00:00",7218.010000000000000000000000000000,7298.670000000000000000000000000000,7111.000000000000000000000000000000,7165.720000000000000000000000000000,6755.968834860000000000000000000000
3963,1,2,1,DAILY,"2019-12-29 00:00:00",7384.570000000000000000000000000000,7386.280000000000000000000000000000,7200.000000000000000000000000000000,7218.000000000000000000000000000000,7347.220882620000000000000000000000
3964,1,2,1,DAILY,"2019-12-28 00:00:00",7302.670000000000000000000000000000,7531.000000000000000000000000000000,7278.070000000000000000000000000000,7384.890000000000000000000000000000,6557.312294840000000000000000000000
3965,1,2,1,DAILY,"2019-12-27 00:00:00",7245.830000000000000000000000000000,7346.000000000000000000000000000000,7232.550000000000000000000000000000,7302.670000000000000000000000000000,4621.761362940000000000000000000000
3966,1,2,1,DAILY,"2019-12-26 00:00:00",7194.130000000000000000000000000000,7254.000000000000000000000000000000,7053.320000000000000000000000000000,7245.830000000000000000000000000000,8492.976036480000000000000000000000
3967,1,2,1,DAILY,"2019-12-25 00:00:00",7192.120000000000000000000000000000,7432.100000000000000000000000000000,7140.000000000000000000000000000000,7194.130000000000000000000000000000,7669.032900800000000000000000000000
3968,1,2,1,DAILY,"2019-12-24 00:00:00",7255.010000000000000000000000000000,7265.120000000000000000000000000000,7115.500000000000000000000000000000,7192.120000000000000000000000000000,3299.659440440000000000000000000000
3969,1,2,1,DAILY,"2019-12-23 00:00:00",7310.790000000000000000000000000000,7426.150000000000000000000000000000,7151.080000000000000000000000000000,7255.010000000000000000000000000000,7797.313517360000000000000000000000
3970,1,2,1,DAILY,"2019-12-22 00:00:00",7514.740000000000000000000000000000,7688.990000000000000000000000000000,7259.190000000000000000000000000000,7310.790000000000000000000000000000,15139.339881850000000000000000000000
3971,1,2,1,DAILY,"2019-12-21 00:00:00",7143.010000000000000000000000000000,7521.550000000000000000000000000000,7125.000000000000000000000000000000,7513.060000000000000000000000000000,10202.176030240000000000000000000000
3972,1,2,1,DAILY,"2019-12-20 00:00:00",7190.000000000000000000000000000000,7190.000000000000000000000000000000,7099.570000000000000000000000000000,7143.010000000000000000000000000000,3423.261907890000000000000000000000
3973,1,2,1,DAILY,"2019-12-19 00:00:00",7149.130000000000000000000000000000,7220.000000000000000000000000000000,7073.660000000000000000000000000000,7190.000000000000000000000000000000,6020.226899870000000000000000000000
3974,1,2,1,DAILY,"2019-12-18 00:00:00",7288.050000000000000000000000000000,7371.700000000000000000000000000000,7044.450000000000000000000000000000,7149.120000000000000000000000000000,10503.107315850000000000000000000000
3975,1,2,1,DAILY,"2019-12-17 00:00:00",6616.620000000000000000000000000000,7448.240000000000000000000000000000,6430.000000000000000000000000000000,7285.530000000000000000000000000000,23097.532236950000000000000000000000
3976,1,2,1,DAILY,"2019-12-16 00:00:00",6877.040000000000000000000000000000,6933.210000000000000000000000000000,6556.000000000000000000000000000000,6616.620000000000000000000000000000,14047.397779180000000000000000000000
3977,1,2,1,DAILY,"2019-12-15 00:00:00",7111.000000000000000000000000000000,7137.000000000000000000000000000000,6803.240000000000000000000000000000,6877.030000000000000000000000000000,13170.136950050000000000000000000000
3978,1,2,1,DAILY,"2019-12-14 00:00:00",7062.920000000000000000000000000000,7220.010000000000000000000000000000,7006.010000000000000000000000000000,7111.000000000000000000000000000000,4905.194421360000000000000000000000
3979,1,2,1,DAILY,"2019-12-13 00:00:00",7249.900000000000000000000000000000,7264.330000000000000000000000000000,7008.030000000000000000000000000000,7062.910000000000000000000000000000,4334.040504580000000000000000000000
3980,1,2,1,DAILY,"2019-12-12 00:00:00",7185.910000000000000000000000000000,7299.210000000000000000000000000000,7183.290000000000000000000000000000,7249.900000000000000000000000000000,6119.053461280000000000000000000000
3981,1,2,1,DAILY,"2019-12-11 00:00:00",7201.240000000000000000000000000000,7298.500000000000000000000000000000,7075.010000000000000000000000000000,7185.910000000000000000000000000000,8578.072250740000000000000000000000
3982,1,2,1,DAILY,"2019-12-10 00:00:00",7219.370000000000000000000000000000,7263.310000000000000000000000000000,7124.450000000000000000000000000000,7201.230000000000000000000000000000,5951.559393870000000000000000000000
3983,1,2,1,DAILY,"2019-12-09 00:00:00",7337.510000000000000000000000000000,7398.000000000000000000000000000000,7156.030000000000000000000000000000,7219.370000000000000000000000000000,7187.105590740000000000000000000000
3984,1,2,1,DAILY,"2019-12-08 00:00:00",7520.000000000000000000000000000000,7659.380000000000000000000000000000,7262.870000000000000000000000000000,7337.510000000000000000000000000000,10252.893315170000000000000000000000
3985,1,2,1,DAILY,"2019-12-07 00:00:00",7502.200000000000000000000000000000,7580.840000000000000000000000000000,7387.500000000000000000000000000000,7520.000000000000000000000000000000,4243.528166900000000000000000000000
3986,1,2,1,DAILY,"2019-12-06 00:00:00",7541.760000000000000000000000000000,7643.000000000000000000000000000000,7487.000000000000000000000000000000,7502.190000000000000000000000000000,4876.338563390000000000000000000000
3987,1,2,1,DAILY,"2019-12-05 00:00:00",7393.550000000000000000000000000000,7609.500000000000000000000000000000,7305.750000000000000000000000000000,7540.080000000000000000000000000000,9346.340069310000000000000000000000
3988,1,2,1,DAILY,"2019-12-04 00:00:00",7199.000000000000000000000000000000,7489.870000000000000000000000000000,7152.780000000000000000000000000000,7393.540000000000000000000000000000,9248.376583760000000000000000000000
3989,1,2,1,DAILY,"2019-12-03 00:00:00",7302.940000000000000000000000000000,7775.000000000000000000000000000000,7080.000000000000000000000000000000,7198.990000000000000000000000000000,16490.165486260000000000000000000000
3990,1,2,1,DAILY,"2019-12-02 00:00:00",7305.010000000000000000000000000000,7412.850000000000000000000000000000,7237.260000000000000000000000000000,7302.940000000000000000000000000000,6169.039651760000000000000000000000
3991,1,2,1,DAILY,"2019-12-01 00:00:00",7405.330000000000000000000000000000,7430.000000000000000000000000000000,7157.330000000000000000000000000000,7305.010000000000000000000000000000,7029.956259830000000000000000000000
3992,1,2,1,DAILY,"2019-11-30 00:00:00",7555.920000000000000000000000000000,7555.920000000000000000000000000000,7237.160000000000000000000000000000,7404.270000000000000000000000000000,8692.587803390000000000000000000000
3993,1,2,1,DAILY,"2019-11-29 00:00:00",7759.990000000000000000000000000000,7820.000000000000000000000000000000,7453.000000000000000000000000000000,7555.920000000000000000000000000000,6130.425663980000000000000000000000
3994,1,2,1,DAILY,"2019-11-28 00:00:00",7432.410000000000000000000000000000,7870.100000000000000000000000000000,7411.000000000000000000000000000000,7760.000000000000000000000000000000,10862.788440380000000000000000000000
3995,1,2,1,DAILY,"2019-11-27 00:00:00",7524.730000000000000000000000000000,7660.820000000000000000000000000000,7370.620000000000000000000000000000,7432.410000000000000000000000000000,8646.637005150000000000000000000000
3996,1,2,1,DAILY,"2019-11-26 00:00:00",7162.670000000000000000000000000000,7678.760000000000000000000000000000,6850.000000000000000000000000000000,7523.720000000000000000000000000000,19213.983646010000000000000000000000
3997,1,2,1,DAILY,"2019-11-25 00:00:00",7127.010000000000000000000000000000,7340.590000000000000000000000000000,7021.840000000000000000000000000000,7162.670000000000000000000000000000,11857.432870320000000000000000000000
3998,1,2,1,DAILY,"2019-11-24 00:00:00",6908.640000000000000000000000000000,7379.990000000000000000000000000000,6526.000000000000000000000000000000,7127.010000000000000000000000000000,27124.482553630000000000000000000000
3999,1,2,1,DAILY,"2019-11-23 00:00:00",7329.290000000000000000000000000000,7344.000000000000000000000000000000,6865.000000000000000000000000000000,6908.640000000000000000000000000000,10695.007885030000000000000000000000
4000,1,2,1,DAILY,"2019-11-22 00:00:00",7283.190000000000000000000000000000,7361.410000000000000000000000000000,7102.210000000000000000000000000000,7329.290000000000000000000000000000,7728.423989500000000000000000000000
